d_codigo,d_asenta,d_tipo_asenta,d_mnpio,d_estado,d_ciudad,d_zona
44780,San Miguel de Huentitán El Alto 2a Secc,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44790,Agustín Yánez,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44790,Lagos de Oriente,Ampliación,Guadalajara,Jalisco,Guadalajara,Urbano
44790,La Aurora,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44790,Versalles,Conjunto habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44790,Jardines de San Francisco,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44790,La Florida,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44799,Javier Mina,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44800,Magaña,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44800,San Antonio,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44810,Electricistas,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44810,San Andrés Gigantes,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44810,Europa,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44810,INFONAVIT San Rafael,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44810,San Rafael,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44810,Lomas de Revolución,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44810,Residencial San Andrés,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44810,San Andrés 2a. Sección,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44810,Hormiguero,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44810,San Andrés 1a. Sección,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44810,San Andrés,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44810,San Rafael,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44810,Residencial Del Parque,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44815,Jardines de los Escritores,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44817,San Rafael 2,Conjunto habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44818,Plan de Ayala,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44820,Insurgentes 2a Secc,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44820,Insurgentes La Presa,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44820,Insurgentes 1a Secc,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44820,Dioses Del Nilo,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44820,Tetlán,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44820,Tetlán II,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44820,Jardines de los Historiadores,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44820,Jardines de los Poetas,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44820,Parques Del Nilo,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44820,2001,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44820,Tetlán I,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44820,Aldama Tetlán,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44820,Insurgentes 3a Secc,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44820,Los Obeliscos,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44820,Villas de la Presa,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44824,Villas Del Nilo,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44824,Florencia,Conjunto habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44825,Popular Hornos,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44825,Parques de San Pedro,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44827,El Barro,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44828,Las Piedrotas,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44828,Vistas del Nilo,Condominio,Guadalajara,Jalisco,Guadalajara,Urbano
44829,Cantarranas,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44840,Prados Del Nilo,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44840,Ciudad Universitaria,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44840,Lomas Del Paradero,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44840,Sutaj,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44840,Universitaria,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44860,Jardines del Nilo Norte,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44860,La Paz,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44860,Vicente Guerrero,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44860,El Manantial,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44860,Jardines de La Paz Norte,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44860,Jardines del Nilo Sur,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44860,Jardines del Nilo,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44860,Jardines de La Paz,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44870,Atlas Poniente,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44870,Atlas,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44870,Atlas,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44870,Atlas 2a. Sección,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44879,Arandas,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44890,Rancho Blanco,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44890,El Rosario,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44890,Reforma,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44890,Jardines Del Rosario,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44890,Rancho Blanco Álamo,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44895,El Mirador Álamo,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44896,Orozco El Mirador,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44897,Lomas de San Pedro,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44898,El Rosario,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44899,Bosques Del Boulevard,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44900,Del Fresno 2a. sección,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44900,Del Fresno 1a. Sección,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44910,Morelos,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44910,8 de Julio,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44910,Tepopote,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44918,Mariano Matamoros,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44919,Tepopote Oeste,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44920,Las Torres,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44920,Del Sur,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44920,Colón,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44920,Villa La Cruz,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44929,Del Sur,Ampliación,Guadalajara,Jalisco,Guadalajara,Urbano
44930,Colón Industrial,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44940,Zona Industrial,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44940,Bienestar Social,Zona industrial,Guadalajara,Jalisco,Guadalajara,Urbano
44948,Villa Hermosa,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44949,Zona Industrial 2a. Sección,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44950,Jardines Del Sur,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44950,Jardines de La Cruz 1a. Sección,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44950,Jardines de La Cruz 2a. Sección,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44950,Jardines de San José,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44950,Residencial La Cruz,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44956,Villas del Sur 2,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44956,Villas del Sur 1,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44959,Villas Jardín,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44960,López Portillo,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44960,Polanco Oriente,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44960,18 de Marzo,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44960,Lomas de Polanco,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44966,Patria Nueva,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44967,Patria,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44969,Polanquito,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44970,1 de Mayo,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44970,5 de Mayo,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44970,Francisco Villa,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44970,José Clemente Orozco,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44970,Zona Industrial 3a. Sección,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44970,Echeverría 3a. Sección,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44970,5 de Mayo 2a Secc,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44970,Echeverría 1a. Sección,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44970,Zona Industrial 1a. Sección,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44970,Echeverría 2a. Sección,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44977,Valentín Gómez Farias,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44977,El Rocio,Fraccionamiento,Guadalajara,Jalisco,Guadalajara,Urbano
44977,Vistas Del Sur,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44978,Las Palmas,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44980,Nueva España,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44980,Arboledas Del Sur,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44980,Los Colorines,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44980,El Carmen,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44980,Emiliano Zapata,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44980,Lázaro Cárdenas Sur,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44980,Nueva Santa María,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44984,Balcones Del 4,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44985,Revolucionaria,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44986,Loma Linda,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44986,Lomas Del Pedregal,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44987,Parques de Colón Sección 2,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44987,El Sauz INFONAVIT,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44987,Villa Vicente Guerrero,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44987,Jardines El Sauz,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44989,Colón C.R.O.C.,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
44990,Terralta,Colonia,Guadalajara,Jalisco,Guadalajara,Urbano
44990,Miravalle,Unidad habitacional,Guadalajara,Jalisco,Guadalajara,Urbano
45010,El Colli 1a Secc,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45010,Chapalita Inn,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45010,Lomas Del Colli,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45010,Cumbres,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45010,Ciudad Granja,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45010,Jardines de Chapalita,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45010,Coto Del Rey,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45010,Glorias Del Colli,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45010,Rinconada Del Parque,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45010,La Castilla,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45010,Vistas Del Pinar,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45010,El Colli 2a Secc,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45010,Bellavista,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45010,Volcán Del Colli,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45010,EXITMEX,Unidad habitacional,Zapopan,Jalisco,Zapopan,Urbano
45012,Ciudad Judicial Federal,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45012,Álamos,Unidad habitacional,Zapopan,Jalisco,Zapopan,Urbano
45012,Rinconada Del Álamo,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45012,Ayamonte,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45013,Valentín Gómez Farias,Unidad habitacional,Zapopan,Jalisco,Zapopan,Urbano
45014,Villa Panamericana,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45015,Centro de Investigación y de Estudios Avanzados,Gran usuario,Zapopan,Jalisco,Zapopan,Urbano
45016,Lomas Universidad,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45016,Villas de Vallarta,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45016,Paseos Universidad,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45017,Puertas Del Tule,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45017,El Bajío,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45017,Jocotan,Pueblo,Zapopan,Jalisco,Zapopan,Urbano
45018,Residencial Del Parque,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45018,Santa Maria Del Pueblito,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45019,Porta Real,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45019,Indígena San Juan de Ocotan,Ranchería,Zapopan,Jalisco,Zapopan,Urbano
45019,San Juan de Ocotan,Pueblo,Zapopan,Jalisco,Zapopan,Urbano
45019,Las Higuerillas,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45019,La Magdalena,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45019,Los Jazmines,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45019,Santa Catalina,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45019,Solares,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45019,Valle Real,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45019,La Mojonera,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45019,Santillana Parque Residencial,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45020,Eucalipto Vallarta,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45020,Prados Vallarta,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45020,Vallarta La Patria,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45020,Camichines Vallarta,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45020,Real Vallarta,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45027,Jardines Vallarta,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45027,Rinconada de los Novelistas,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45030,Atlas Chapalita,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45030,La Estancia,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45030,El Carmen Hábitat,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45030,Plaza Guadalupe,Residencial,Zapopan,Jalisco,Zapopan,Urbano
45030,Plaza Guadalupe 2a Sección,Residencial,Zapopan,Jalisco,Zapopan,Urbano
45030,Nuestra Señora de Guadalupe,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45030,Chapalita de Occidente,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45030,Chapalita las Fuentes,Condominio,Zapopan,Jalisco,Zapopan,Urbano
45030,Jardines de Guadalupe,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45030,Rinconada Guadalupe,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45030,Parque Sereno,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45030,Guadalupe Jardín,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45030,Prados de Guadalupe,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45034,Jardines Tepeyac,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45035,El Borrego,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45036,Plaza Guadalupe,Condominio,Zapopan,Jalisco,Zapopan,Urbano
45036,Guadalupe Sur,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45036,Nueva Galicia,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45036,Nueva Galicia 2da Sección,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45036,Colli Sitio,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45036,Ciudad Tepeyac,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45036,Haciendas Guadalupe,Residencial,Zapopan,Jalisco,Zapopan,Urbano
45037,Arcos de Guadalupe,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45037,Guadalupe Inn,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45037,Parques Guadalupe,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45037,Coto Residencial 2000,Residencial,Zapopan,Jalisco,Zapopan,Urbano
45038,Lomas Del Seminario,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45038,Lomas de Guadalupe,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45039,Residencial Cordilleras,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45040,Las Flores,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45040,Camino Real,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45040,Chapalita Sur,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45040,Ciudad de los Niños,Residencial,Zapopan,Jalisco,Zapopan,Urbano
45040,Jardines de San Ignacio,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45040,Chapalita Oriente,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45047,Guadalupe,Residencial,Zapopan,Jalisco,Zapopan,Urbano
45047,Rinconada Del Valle,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45047,Tepeyac Casino,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45049,Don Bosco Vallarta,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45049,Vallarta Cuauhtémoc,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45050,El Zapote,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45050,Jardines Del Sol,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45050,Ciudad Del Sol,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45050,Prados Tepeyac,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45053,Hacienda Del Tepeyac,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45053,Parques Del Tepeyac,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45054,Mirador Del Sol,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45055,Plaza Del Sol,Condominio,Zapopan,Jalisco,Zapopan,Urbano
45055,Rinconada Del Sol,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45056,Colli C.T.M.,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45057,El Colli INFONAVIT,Unidad habitacional,Zapopan,Jalisco,Zapopan,Urbano
45057,El Colli Primavera,Unidad habitacional,Zapopan,Jalisco,Zapopan,Urbano
45058,Santa Catalina,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45058,Nueva Primavera,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45058,Rinconada Santa Catalina,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45058,Villas Del Tepeyac,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45058,Primavera Norte,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45058,Villa Puerta Del Sol,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45059,Moctezuma Poniente,Residencial,Zapopan,Jalisco,Zapopan,Urbano
45059,Residencial Moctezuma,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45060,Miramar,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45065,Carlos Rivera,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45065,Lomas de La Primavera,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45065,Jardines Tapatíos,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45066,El Tizate,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45066,Oyamel,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45066,Arrayanes,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45066,El Fortín,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45066,Colinas de La Primavera,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45066,Residencial La Peña,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45066,Valle de San Nicolás,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45066,Citala,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45066,Natura Bosque Residencial,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45066,Villas de la Primavera,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45066,Arenales Tapatíos,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45066,Jardines de La Primavera,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45066,Puerta del Bosque,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45066,Misión La Floresta,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45066,La Granja,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45066,Villas Mariano Otero,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45066,Forét Residencial,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45067,Mariano Otero,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45068,12 de Diciembre,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45068,Balcones Del Sol,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45068,La Floresta Del Colli,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45068,Lomas de Miramar,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45069,Parque Industrial El Colli,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45069,Paraísos Del Colli,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45070,El Colli Ejidal,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45070,La Calma,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45070,Arboledas 1a Secc,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45070,Arboledas 2a Secc,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45070,El Colli Urbano 1a. Sección,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45070,Las Fuentes,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45070,El Colli Urbano 2a. sección,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45076,Unidad Cadete Francisco Márquez,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45077,Las Pirámides,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45078,Periodistas,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45079,Rinconada Del Sol Por Zona Arqueológica Ixtepec,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45079,Hacienda San Antonio del Valle,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45079,Las Alamedas,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45079,Paseos del Sol,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45080,Rinconada de La Calma,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45080,Pinar de La Calma,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45080,Sierra de Tapalpa,Condominio,Zapopan,Jalisco,Zapopan,Urbano
45080,La Calma 2a Secc,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45080,Unidad Díaz Ordaz,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45080,Las Águilas,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45080,Colinas de Las Águilas,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45085,Loma Bonita Ejidal,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45086,Loma Bonita Sur,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45086,Loma Bonita,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45087,Navío,Condominio,Zapopan,Jalisco,Zapopan,Urbano
45087,Rinconada La Joya,Conjunto habitacional,Zapopan,Jalisco,Zapopan,Urbano
45088,La Giralda,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45088,Residencial Loma Bonita,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45089,Residencial Victoria,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45089,Jardines Villas del Bosque,Fraccionamiento,Zapopan,Jalisco,Zapopan,Urbano
45100,Zapopan Centro,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45100,La Villa,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45110,San Wenceslao,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45110,Vallarta Universidad,Colonia,Zapopan,Jalisco,Zapopan,Urbano
45110,Villa Universitaria,Colonia,Zapopan,Jalisco,Zapopan,Urbano
